batch,sim_id,rank_in_r0,rho_r0,rank_in_migidx,rho_migidx,rank_in_pop,rho_pop
batch_6,29,9,-0.0979020979020979,1,0.7972027972027973,3,0.34965034965034975
batch_6,2,5,0.0979020979020979,2,0.7342657342657343,4,0.5664335664335665
batch_6,30,12,-0.4265734265734266,1,0.6223776223776225,3,0.9090909090909092
batch_6,31,5,-0.1258741258741259,5,0.6783216783216784,1,0.6293706293706295
batch_6,32,9,0.2027972027972028,1,0.7692307692307694,6,0.41958041958041964
batch_6,33,10,0.013986013986013986,1,0.46153846153846156,3,0.8041958041958043
batch_6,34,10,0.1328671328671329,4,0.6713286713286714,1,0.8111888111888113
batch_6,35,2,0.4685314685314686,4,0.44055944055944063,6,0.4265734265734266
batch_6,36,6,0.4895104895104896,2,0.6013986013986015,3,0.4895104895104896
batch_6,37,3,0.5384615384615385,2,0.5454545454545455,1,0.2657342657342658
batch_6,38,5,0.04195804195804196,1,0.7622377622377624,1,0.6853146853146854
batch_6,39,2,0.7552447552447553,1,0.6503496503496504,9,-0.37762237762237766
batch_6,3,10,0.30069930069930073,3,0.3636363636363637,3,0.8321678321678322
batch_6,40,2,0.18881118881118883,6,0.4265734265734266,3,0.7132867132867133
batch_6,41,1,0.5034965034965035,1,0.6643356643356644,1,0.7622377622377624
batch_6,42,10,0.3916083916083916,1,0.7342657342657343,2,0.4055944055944056
batch_6,43,6,-0.16083916083916086,1,0.9300699300699302,2,0.7202797202797203
batch_6,44,5,0.7272727272727274,1,0.7342657342657343,12,-0.055944055944055944
batch_6,45,5,-0.1398601398601399,5,0.6293706293706295,1,0.8741258741258742
batch_6,46,7,0.44755244755244755,2,0.8321678321678322,5,0.2657342657342658
batch_6,47,3,0.37762237762237766,3,0.5524475524475525,3,0.7272727272727274
batch_6,48,6,-0.1958041958041958,2,0.7202797202797203,3,0.2377622377622378
batch_6,49,2,0.5944055944055945,3,0.1188811188811189,3,0.8391608391608393
batch_6,4,6,0.006993006993006993,8,0.4825174825174825,1,0.43356643356643365
batch_6,50,4,0.2447552447552448,1,0.8111888111888113,4,0.5594405594405596
batch_6,51,9,-0.5034965034965035,1,0.6503496503496504,7,0.5104895104895105
batch_6,52,9,-0.16783216783216784,2,0.7342657342657343,5,0.7552447552447553
batch_6,53,10,0.22377622377622378,2,0.5244755244755246,2,0.7342657342657343
batch_6,54,2,-0.3426573426573427,2,0.5734265734265735,7,0.32867132867132864
batch_6,55,2,0.5664335664335665,4,0.5524475524475525,1,0.4055944055944056
batch_6,56,5,0.5804195804195805,4,0.5454545454545455,3,0.5454545454545455
batch_6,57,4,-0.18881118881118883,1,0.7972027972027973,4,0.7062937062937064
batch_6,58,1,0.8881118881118882,1,0.6363636363636365,7,0.3916083916083916
batch_6,59,2,0.22377622377622378,1,0.3916083916083916,5,0.3076923076923077
batch_6,5,3,0.8321678321678322,1,0.5874125874125874,2,0.7062937062937064
batch_6,60,6,0.31468531468531474,4,0.8321678321678322,1,0.7342657342657343
batch_6,61,2,0.04895104895104895,7,0.6433566433566434,1,0.6363636363636365
batch_6,62,6,-0.5804195804195805,2,0.8251748251748254,1,0.8041958041958043
batch_6,63,12,-0.3426573426573427,1,0.9230769230769231,12,-0.44755244755244755
batch_6,64,5,-0.23076923076923078,2,0.6083916083916086,6,0.46153846153846156
batch_6,65,1,-0.06993006993006995,5,0.6363636363636365,1,0.5664335664335665
batch_6,66,6,0.5594405594405596,1,0.5314685314685316,4,0.22377622377622378
batch_6,67,2,0.1958041958041958,2,0.7552447552447553,6,0.7832167832167832
batch_6,68,2,-0.013986013986013986,1,0.5314685314685316,6,0.6503496503496504
batch_6,69,4,0.5314685314685316,1,0.5034965034965035,3,0.49650349650349657
batch_6,6,6,0.6573426573426573,1,0.21678321678321683,4,0.21678321678321683
batch_6,70,9,0.20979020979020982,2,0.8041958041958043,4,0.4685314685314686
batch_6,71,4,0.3216783216783217,4,0.8181818181818183,1,0.6153846153846154
batch_6,72,5,0.06293706293706294,1,0.7062937062937064,3,0.8321678321678322
batch_6,73,3,0.8741258741258742,10,0.16783216783216784,4,0.5524475524475525
batch_6,74,1,0.2797202797202798,1,0.7482517482517484,3,0.7622377622377624
batch_6,75,6,0.17482517482517487,2,0.5174825174825175,5,0.41958041958041964
batch_6,76,4,0.1958041958041958,3,0.7972027972027973,2,0.5384615384615385
batch_6,77,7,0.08391608391608392,1,0.6783216783216784,7,0.6643356643356644
batch_6,78,5,0.4265734265734266,1,0.7272727272727274,3,0.4545454545454546
batch_6,79,5,0.21678321678321683,8,0.1188811188811189,1,0.7412587412587414
batch_6,7,2,-0.20979020979020982,1,0.6853146853146854,6,0.3846153846153847
batch_6,80,11,-0.41958041958041964,2,0.6223776223776225,1,0.6503496503496504
batch_6,81,3,0.6433566433566434,2,0.5384615384615385,1,0.6923076923076924
batch_6,82,12,-0.27272727272727276,1,0.7342657342657343,3,0.7972027972027973
batch_6,83,7,0.41958041958041964,2,0.8111888111888113,2,0.41958041958041964
batch_6,84,2,0.6293706293706295,1,0.8041958041958043,1,0.8811188811188813
batch_6,85,2,0.055944055944055944,1,0.7412587412587414,3,0.6993006993006995
batch_6,86,1,0.18881118881118883,4,0.6713286713286714,4,0.4755244755244756
batch_6,87,3,0.7202797202797203,2,0.43356643356643365,3,0.08391608391608392
batch_6,88,5,0.7832167832167832,2,0.7552447552447553,6,-0.1258741258741259
batch_6,89,1,0.9090909090909092,7,-0.04195804195804196,5,-0.09090909090909093
batch_6,8,6,-0.16083916083916086,1,0.6643356643356644,5,0.7762237762237763
batch_6,90,8,-0.23076923076923078,1,0.8181818181818183,2,0.6713286713286714
batch_6,91,3,-0.3916083916083916,2,0.7412587412587414,4,0.7272727272727274
batch_6,92,10,0.5384615384615385,2,0.4895104895104896,2,0.7342657342657343
batch_6,93,2,0.7412587412587414,4,0.5454545454545455,4,0.49650349650349657
batch_6,94,12,-0.1328671328671329,1,0.8111888111888113,2,0.4545454545454546
batch_6,95,3,0.3846153846153847,1,0.7062937062937064,5,0.6503496503496504
batch_6,96,3,0.02097902097902098,4,0.3706293706293707,2,0.8181818181818183
batch_6,97,12,-0.8181818181818183,1,0.8461538461538463,4,0.7062937062937064
batch_6,98,2,0.9300699300699302,1,0.027972027972027972,6,-0.18881118881118883
batch_6,99,1,0.8671328671328673,4,-0.2867132867132868,3,0.013986013986013986
batch_6,9,1,0.5734265734265735,4,0.7062937062937064,2,0.4755244755244756
batch_7,0,10,0.034965034965034975,2,0.6433566433566434,4,0.6783216783216784
batch_7,100,2,0.5314685314685316,2,0.4755244755244756,1,0.6993006993006995
batch_7,101,6,-0.7202797202797203,2,0.7832167832167832,1,0.7902097902097903
batch_7,102,4,0.1398601398601399,2,0.6573426573426573,4,0.7342657342657343
batch_7,103,4,0.6363636363636365,1,0.8951048951048951,2,0.1188811188811189
batch_7,104,4,-0.3426573426573427,3,0.7482517482517484,3,0.8531468531468532
batch_7,105,3,0.5454545454545455,1,0.9160839160839163,3,0.7972027972027973
batch_7,106,8,-0.5454545454545455,2,0.8111888111888113,2,0.6293706293706295
batch_7,107,10,-0.027972027972027972,1,0.7062937062937064,6,0.7482517482517484
batch_7,108,4,0.34965034965034975,1,0.6293706293706295,5,0.7692307692307694
batch_7,109,4,0.2657342657342658,2,0.7692307692307694,3,0.7272727272727274
batch_7,10,2,-0.013986013986013986,1,0.8531468531468532,2,0.5804195804195805
batch_7,110,1,0.2657342657342658,3,0.8741258741258742,1,0.6153846153846154
batch_7,111,4,0.5944055944055945,6,0.4055944055944056,4,0.5524475524475525
batch_7,112,8,-0.1258741258741259,1,0.5174825174825175,2,0.4825174825174825
batch_7,113,5,0.5944055944055945,3,0.2797202797202798,1,0.5384615384615385
batch_7,114,5,-0.25874125874125875,3,0.7832167832167832,4,0.4055944055944056
batch_7,115,1,0.6503496503496504,1,0.6083916083916086,1,0.7762237762237763
batch_7,116,4,0.6643356643356644,2,0.7412587412587414,7,0.4125874125874127
batch_7,117,9,-0.4265734265734266,3,0.6853146853146854,2,0.4825174825174825
batch_7,118,2,0.5594405594405596,3,0.006993006993006993,2,0.6293706293706295
batch_7,119,1,0.8181818181818183,1,0.7832167832167832,10,-0.5034965034965035
batch_7,11,10,0.04195804195804196,5,0.44055944055944063,1,0.4755244755244756
batch_7,120,5,-0.15384615384615385,1,0.7972027972027973,2,0.4685314685314686
batch_7,121,8,-0.23076923076923078,1,0.7412587412587414,6,0.41958041958041964
batch_7,122,1,0.7972027972027973,1,0.5454545454545455,4,0.27272727272727276
batch_7,123,3,-0.20979020979020982,3,0.8461538461538463,3,0.7832167832167832
batch_7,124,9,0.15384615384615385,1,0.9370629370629372,12,0.16783216783216784
batch_7,125,9,0.04195804195804196,1,0.7622377622377624,6,0.7062937062937064
batch_7,126,7,0.3916083916083916,3,0.7622377622377624,1,0.5454545454545455
batch_7,127,10,-0.2027972027972028,1,0.8671328671328673,2,0.6223776223776225
batch_7,128,7,0.39860139860139865,1,0.5454545454545455,7,0.5664335664335665
batch_7,129,11,-0.4055944055944056,4,0.4825174825174825,6,0.5524475524475525
batch_7,12,4,0.18181818181818185,1,0.7622377622377624,5,0.8041958041958043
batch_7,130,5,0.04195804195804196,1,0.6223776223776225,1,0.7272727272727274
batch_7,131,11,0.08391608391608392,1,0.7972027972027973,2,0.7832167832167832
batch_7,132,5,-0.006993006993006993,4,0.6993006993006995,1,0.6083916083916086
batch_7,133,3,0.6153846153846154,1,0.5524475524475525,2,0.44755244755244755
batch_7,134,1,0.3916083916083916,2,0.7622377622377624,4,0.3216783216783217
batch_7,135,6,0.20979020979020982,1,0.7832167832167832,3,0.7692307692307694
batch_7,136,7,-0.006993006993006993,1,0.8041958041958043,6,0.3916083916083916
batch_7,137,3,0.21678321678321683,3,0.6923076923076924,1,0.7832167832167832
batch_7,138,8,0.21678321678321683,2,0.6713286713286714,2,0.8601398601398602
batch_7,139,3,0.44755244755244755,1,0.7692307692307694,2,0.8461538461538463
batch_7,13,12,-0.11188811188811189,2,0.5314685314685316,5,0.5734265734265735
batch_7,140,3,0.7062937062937064,1,0.1328671328671329,8,0.2027972027972028
batch_7,141,4,0.7622377622377624,3,0.7132867132867133,7,0.04895104895104895
batch_7,142,1,0.08391608391608392,1,0.7762237762237763,4,0.5034965034965035
batch_7,143,9,-0.1188811188811189,1,0.7902097902097903,4,0.8111888111888113
batch_7,144,2,0.9090909090909092,5,0.1958041958041958,2,0.32867132867132864
batch_7,145,2,0.16783216783216784,1,0.5524475524475525,6,0.5244755244755246
batch_7,146,7,-0.35664335664335667,3,0.49650349650349657,1,0.5664335664335665
batch_7,147,7,0.2937062937062937,1,0.8601398601398602,1,0.4265734265734266
batch_7,148,1,0.8391608391608393,8,0.14685314685314685,5,-0.17482517482517487
batch_7,149,1,0.3706293706293707,1,0.9300699300699302,1,0.7482517482517484
batch_7,14,2,0.034965034965034975,1,0.9300699300699302,1,0.8881118881118882
batch_7,150,1,0.6013986013986015,2,0.8531468531468532,3,0.4755244755244756
batch_7,151,5,0.14685314685314685,3,0.9230769230769231,1,0.6013986013986015
batch_7,152,1,0.32867132867132864,1,0.7132867132867133,1,0.9230769230769231
batch_7,153,9,-0.18881118881118883,1,0.7132867132867133,5,0.4265734265734266
batch_7,154,7,-0.2867132867132868,6,0.4895104895104896,2,0.7552447552447553
batch_7,155,1,0.4755244755244756,5,0.6293706293706295,5,0.11188811188811189
batch_7,156,1,0.4545454545454546,1,0.7902097902097903,5,0.4895104895104896
batch_7,157,1,0.5384615384615385,2,0.37762237762237766,1,0.6153846153846154
batch_7,158,2,0.027972027972027972,1,0.7832167832167832,5,0.5314685314685316
batch_7,159,1,0.8391608391608393,10,0.2517482517482518,1,0.30069930069930073
batch_7,15,10,-0.15384615384615385,2,0.7692307692307694,4,0.35664335664335667
batch_7,160,2,0.5594405594405596,1,0.8461538461538463,1,0.8111888111888113
batch_7,161,3,0.09090909090909093,1,0.8321678321678322,5,0.8391608391608393
batch_7,162,3,0.7132867132867133,1,0.44055944055944063,8,-0.034965034965034975
batch_7,163,3,0.2447552447552448,1,0.8251748251748254,7,0.27272727272727276
batch_7,164,7,0.44755244755244755,2,0.32867132867132864,1,0.5664335664335665
batch_7,165,2,0.6223776223776225,3,0.7902097902097903,1,0.6083916083916086
batch_7,166,4,0.4895104895104896,1,0.44055944055944063,8,0.44755244755244755
batch_7,167,1,0.10489510489510491,1,0.8811188811188813,10,0.5734265734265735
batch_7,168,3,0.9160839160839163,3,0.5524475524475525,1,0.4825174825174825
batch_7,169,2,0.2937062937062937,4,0.6433566433566434,2,0.6013986013986015
batch_7,16,4,0.30069930069930073,1,0.7902097902097903,7,0.2517482517482518
batch_7,170,3,0.7552447552447553,5,0.6853146853146854,2,0.4125874125874127
batch_7,171,12,-0.2867132867132868,3,0.8601398601398602,2,0.18881118881118883
batch_7,172,2,0.2517482517482518,1,0.8461538461538463,1,0.6853146853146854
batch_7,173,4,0.6293706293706295,2,0.5104895104895105,3,0.6293706293706295
batch_7,174,11,0.2937062937062937,4,0.6503496503496504,3,0.6223776223776225
batch_7,175,7,0.49650349650349657,1,0.6363636363636365,1,0.5664335664335665
batch_7,176,5,0.7202797202797203,4,0.25874125874125875,3,0.23076923076923078
batch_7,177,4,0.3846153846153847,1,0.9090909090909092,2,0.7062937062937064
batch_7,178,1,0.7412587412587414,6,0.1328671328671329,1,0.2867132867132868
batch_7,179,6,0.7132867132867133,1,0.5734265734265735,1,0.5454545454545455
batch_7,17,3,0.965034965034965,4,0.0979020979020979,2,0.6433566433566434
batch_7,180,3,0.5944055944055945,1,0.6363636363636365,4,0.5944055944055945
batch_7,181,1,0.8881118881118882,2,0.3846153846153847,7,0.10489510489510491
batch_7,182,8,0.006993006993006993,3,0.5174825174825175,4,0.5874125874125874
batch_7,183,10,0.10489510489510491,1,0.7132867132867133,4,0.5874125874125874
batch_7,184,6,-0.44055944055944063,1,0.8461538461538463,1,0.44755244755244755
batch_7,185,7,0.1188811188811189,3,0.7832167832167832,6,0.16783216783216784
batch_7,186,2,-0.11188811188811189,2,0.6503496503496504,2,0.4685314685314686
batch_7,187,5,-0.44755244755244755,1,0.6573426573426573,8,0.31468531468531474
batch_7,188,2,0.6923076923076924,3,0.5244755244755246,6,0.07692307692307693
batch_7,189,6,0.21678321678321683,6,0.7832167832167832,1,0.3076923076923077
batch_7,18,10,-0.5034965034965035,2,0.8321678321678322,2,0.7482517482517484
batch_7,190,8,0.22377622377622378,7,0.49650349650349657,3,0.27272727272727276
batch_7,191,2,0.5174825174825175,2,0.5944055944055945,1,0.5734265734265735
batch_7,192,6,-0.2657342657342658,4,0.17482517482517487,1,0.7972027972027973
batch_7,193,8,0.04195804195804196,1,0.5314685314685316,2,0.5944055944055945
batch_7,194,8,-0.4895104895104896,1,0.6573426573426573,4,0.7132867132867133
batch_7,195,9,-0.30069930069930073,3,0.7692307692307694,1,0.5734265734265735
batch_7,196,3,-0.18881118881118883,1,0.9020979020979022,4,0.8601398601398602
batch_7,197,8,-0.34965034965034975,1,0.3426573426573427,1,0.9230769230769231
batch_7,198,7,0.25874125874125875,1,0.8811188811188813,3,0.6853146853146854
batch_7,199,10,0.18881118881118883,1,0.7132867132867133,4,0.7832167832167832
batch_7,19,10,-0.37762237762237766,1,0.7132867132867133,3,0.6783216783216784
batch_7,1,5,0.2937062937062937,2,0.9160839160839163,6,0.5944055944055945
batch_7,200,5,0.43356643356643365,2,0.7062937062937064,6,0.20979020979020982
batch_7,201,9,0.2517482517482518,1,0.8671328671328673,7,0.49650349650349657
batch_7,202,2,0.9020979020979022,6,-0.2027972027972028,1,0.5454545454545455
batch_7,203,3,0.32867132867132864,1,0.6713286713286714,8,0.43356643356643365
batch_7,204,3,0.4055944055944056,2,0.6573426573426573,3,0.5944055944055945
batch_7,205,5,0.3216783216783217,2,0.43356643356643365,5,0.5804195804195805
batch_7,206,1,0.6363636363636365,1,0.37762237762237766,10,0.34965034965034975
batch_7,207,2,0.2657342657342658,2,0.6643356643356644,1,0.3916083916083916
batch_7,208,1,0.7062937062937064,1,0.7482517482517484,4,0.5454545454545455
batch_7,209,1,0.6783216783216784,1,0.3706293706293707,2,0.7272727272727274
batch_7,20,4,0.35664335664335667,3,0.5174825174825175,1,0.6643356643356644
batch_7,210,4,0.6153846153846154,1,0.15384615384615385,1,0.17482517482517487
batch_7,211,4,0.20979020979020982,2,0.965034965034965,1,0.7132867132867133
batch_7,212,4,0.034965034965034975,2,0.6573426573426573,2,0.8811188811188813
batch_7,213,4,0.6643356643356644,3,0.8251748251748254,1,0.7692307692307694
batch_7,214,8,0.5454545454545455,1,0.6783216783216784,1,0.7062937062937064
batch_7,215,1,0.3846153846153847,1,0.7832167832167832,4,0.4125874125874127
batch_7,216,5,0.055944055944055944,7,0.5734265734265735,7,0.3216783216783217
batch_7,217,4,0.8181818181818183,6,-0.04895104895104895,1,0.6573426573426573
batch_7,218,1,0.5174825174825175,9,0.4055944055944056,1,0.46153846153846156
batch_7,219,11,-0.22377622377622378,1,0.7902097902097903,4,0.7552447552447553
batch_7,21,4,-0.034965034965034975,4,0.8181818181818183,1,0.7972027972027973
batch_7,220,5,-0.15384615384615385,5,0.7202797202797203,1,0.6713286713286714
batch_7,221,8,0.14685314685314685,2,0.6293706293706295,2,0.5174825174825175
batch_7,222,10,-0.1328671328671329,1,0.8041958041958043,3,0.5174825174825175
batch_7,223,1,0.2937062937062937,4,0.6923076923076924,5,0.6293706293706295
batch_7,224,1,0.3426573426573427,1,0.7202797202797203,4,0.27272727272727276
batch_7,225,9,-0.006993006993006993,1,0.7972027972027973,1,0.6293706293706295
batch_7,226,3,0.7342657342657343,3,0.5804195804195805,4,0.3076923076923077
batch_7,227,7,0.4055944055944056,3,0.6503496503496504,4,0.5594405594405596
batch_7,228,7,-0.2447552447552448,4,0.6713286713286714,3,-0.07692307692307693
batch_7,229,10,0.4755244755244756,1,0.7202797202797203,3,0.41958041958041964
batch_7,22,2,0.3846153846153847,3,0.6153846153846154,3,0.7762237762237763
batch_7,230,6,0.37762237762237766,1,0.7692307692307694,5,0.7482517482517484
batch_7,231,5,0.25874125874125875,3,0.6293706293706295,3,0.5734265734265735
batch_7,232,10,-0.055944055944055944,1,0.6013986013986015,6,0.7622377622377624
batch_7,233,12,-0.22377622377622378,2,0.8601398601398602,7,-0.1958041958041958
batch_7,234,4,0.04895104895104895,1,0.5314685314685316,5,0.6433566433566434
batch_7,235,1,0.8391608391608393,1,0.11188811188811189,12,0.2797202797202798
batch_7,236,11,-0.013986013986013986,2,0.8391608391608393,1,0.4545454545454546
batch_7,237,11,0.3706293706293707,1,0.9580419580419581,1,0.7972027972027973
batch_7,238,10,0.35664335664335667,3,0.7762237762237763,3,0.6083916083916086
batch_7,239,7,-0.43356643356643365,6,0.5804195804195805,1,0.4265734265734266
batch_7,23,4,0.2447552447552448,3,0.6293706293706295,3,0.5664335664335665
batch_7,240,9,-0.16083916083916086,1,0.3916083916083916,2,0.9020979020979022
batch_7,241,9,0.3636363636363637,1,0.7832167832167832,1,0.7132867132867133
batch_7,242,1,0.5034965034965035,4,0.44755244755244755,2,0.8041958041958043
batch_7,243,2,0.07692307692307693,1,0.5874125874125874,1,0.7972027972027973
batch_7,244,11,-0.39860139860139865,1,0.8951048951048951,4,0.7552447552447553
batch_7,245,5,0.31468531468531474,4,0.7552447552447553,1,0.6223776223776225
batch_7,246,6,0.0979020979020979,4,0.04195804195804196,4,0.6783216783216784
batch_7,247,8,0.1398601398601399,1,0.6433566433566434,7,0.6433566433566434
batch_7,248,12,-0.2797202797202798,1,0.8181818181818183,2,0.6853146853146854
batch_7,249,12,-0.22377622377622378,1,0.9230769230769231,2,0.8951048951048951
batch_7,24,10,0.1328671328671329,2,0.7622377622377624,2,0.6923076923076924
batch_7,25,8,0.15384615384615385,2,0.5804195804195805,4,0.7412587412587414
batch_7,26,2,0.2797202797202798,2,0.6223776223776225,1,0.7692307692307694
batch_7,27,6,0.27272727272727276,1,0.6853146853146854,5,0.46153846153846156
batch_7,28,9,0.23076923076923078,1,0.6923076923076924,2,0.6363636363636365
batch_7,29,1,0.5174825174825175,3,0.7902097902097903,2,0.2867132867132868
batch_7,2,2,0.41958041958041964,1,0.3426573426573427,1,0.8601398601398602
batch_7,30,4,-0.2027972027972028,1,0.5874125874125874,3,0.6993006993006995
batch_7,31,2,0.6993006993006995,4,0.6363636363636365,1,0.6573426573426573
batch_7,32,6,0.4055944055944056,1,0.8321678321678322,1,0.7622377622377624
batch_7,33,5,0.06993006993006995,1,0.5594405594405596,6,0.6153846153846154
batch_7,34,3,-0.1258741258741259,1,0.43356643356643365,7,0.6083916083916086
batch_7,35,2,0.6293706293706295,5,0.7342657342657343,2,0.013986013986013986
batch_7,36,10,-0.30069930069930073,2,0.7902097902097903,2,0.6783216783216784
batch_7,37,2,0.3216783216783217,2,0.8181818181818183,2,0.6083916083916086
batch_7,38,7,0.5174825174825175,5,0.6223776223776225,1,0.3916083916083916
batch_7,39,5,0.1258741258741259,1,0.7832167832167832,7,0.44055944055944063
batch_7,3,3,0.34965034965034975,3,0.6923076923076924,9,0.4755244755244756
batch_7,40,12,-0.1188811188811189,8,0.17482517482517487,1,0.5874125874125874
batch_7,41,1,0.055944055944055944,1,0.7342657342657343,4,0.7902097902097903
batch_7,42,8,0.25874125874125875,1,0.5804195804195805,3,0.6503496503496504
batch_7,43,3,0.2027972027972028,2,0.7692307692307694,6,0.46153846153846156
batch_7,44,10,0.07692307692307693,1,0.6923076923076924,1,0.7552447552447553
batch_7,45,11,-0.5454545454545455,2,0.7762237762237763,2,0.8041958041958043
batch_7,46,4,0.6153846153846154,1,0.9160839160839163,4,0.6783216783216784
batch_7,47,1,0.16783216783216784,6,0.5874125874125874,2,0.4685314685314686
batch_7,48,4,0.2377622377622378,3,0.8601398601398602,2,0.6853146853146854
batch_7,49,7,-0.013986013986013986,3,0.8601398601398602,2,0.7552447552447553
batch_7,4,6,0.25874125874125875,1,0.6923076923076924,3,0.7132867132867133
batch_7,50,2,0.1188811188811189,1,0.7902097902097903,2,0.9580419580419581
batch_7,51,8,-0.5174825174825175,1,0.8391608391608393,2,0.7342657342657343
batch_7,52,2,-0.027972027972027972,1,0.8601398601398602,3,0.06293706293706294
batch_7,53,2,-0.1328671328671329,5,0.4265734265734266,3,0.4755244755244756
batch_7,54,1,0.034965034965034975,1,0.8671328671328673,1,0.7552447552447553
batch_7,55,4,0.2447552447552448,2,0.6643356643356644,1,0.7762237762237763
batch_7,56,6,0.7902097902097903,1,0.6573426573426573,2,0.4545454545454546
batch_7,57,11,0.32867132867132864,1,0.6783216783216784,5,0.7692307692307694
batch_7,58,5,-0.31468531468531474,1,0.8461538461538463,11,0.39860139860139865
batch_7,59,7,0.6853146853146854,1,0.5944055944055945,1,0.6853146853146854
batch_7,5,2,0.1398601398601399,2,0.8741258741258742,1,0.5804195804195805
batch_7,60,10,0.15384615384615385,1,0.9020979020979022,4,0.7552447552447553
batch_7,61,6,-0.027972027972027972,1,0.7412587412587414,5,0.5314685314685316
batch_7,62,4,0.5454545454545455,2,0.5454545454545455,5,0.6853146853146854
batch_7,63,10,-0.3076923076923077,5,0.5664335664335665,4,0.5734265734265735
batch_7,64,11,-0.7132867132867133,3,0.2447552447552448,2,0.8041958041958043
batch_7,65,10,0.1328671328671329,1,0.5524475524475525,6,0.7972027972027973
batch_7,66,12,-0.5384615384615385,1,0.6783216783216784,2,0.1188811188811189
batch_7,67,4,0.41958041958041964,2,0.6363636363636365,7,0.4545454545454546
batch_7,68,6,0.49650349650349657,3,0.5664335664335665,4,0.2027972027972028
batch_7,69,4,0.5174825174825175,1,0.4895104895104896,3,0.39860139860139865
batch_7,6,6,0.2937062937062937,3,0.4895104895104896,2,0.6363636363636365
batch_7,70,6,0.3846153846153847,6,0.5804195804195805,2,0.6503496503496504
batch_7,71,10,0.3706293706293707,1,0.22377622377622378,6,0.1398601398601399
batch_7,72,2,0.5804195804195805,1,0.6783216783216784,1,0.4685314685314686
batch_7,73,10,-0.43356643356643365,1,0.5664335664335665,6,0.7202797202797203
batch_7,74,5,0.3636363636363637,1,0.6853146853146854,4,0.7272727272727274
batch_7,75,8,-0.08391608391608392,1,0.8741258741258742,5,0.2797202797202798
batch_7,76,6,0.2447552447552448,1,0.5174825174825175,1,0.6853146853146854
batch_7,77,3,0.17482517482517487,4,0.44755244755244755,3,0.44755244755244755
batch_7,78,8,0.3076923076923077,3,0.5244755244755246,3,0.39860139860139865
batch_7,79,7,0.11188811188811189,2,0.7482517482517484,4,0.4825174825174825
batch_7,7,4,0.14685314685314685,2,0.7902097902097903,2,0.6643356643356644
batch_7,80,10,0.20979020979020982,1,0.7552447552447553,7,0.7202797202797203
batch_7,81,4,-0.1958041958041958,1,0.6503496503496504,2,0.41958041958041964
batch_7,82,3,-0.3076923076923077,2,0.7972027972027973,3,0.8391608391608393
batch_7,83,5,0.35664335664335667,1,0.8671328671328673,3,0.4545454545454546
batch_7,84,5,0.4265734265734266,3,0.6363636363636365,7,0.39860139860139865
batch_7,85,6,-0.16083916083916086,1,0.8321678321678322,7,0.6853146853146854
batch_7,86,10,-0.4055944055944056,3,0.49650349650349657,1,0.6573426573426573
batch_7,87,2,0.4755244755244756,1,0.8671328671328673,6,0.6153846153846154
batch_7,88,1,-0.21678321678321683,1,0.6993006993006995,6,0.7062937062937064
batch_7,89,7,0.2867132867132868,1,0.7272727272727274,5,0.1328671328671329
batch_7,8,8,0.2657342657342658,1,0.6223776223776225,4,0.6363636363636365
batch_7,90,11,0.07692307692307693,5,0.46153846153846156,1,0.3706293706293707
batch_7,91,10,-0.055944055944055944,2,0.8181818181818183,1,0.7762237762237763
batch_7,92,6,0.44755244755244755,3,0.35664335664335667,3,0.4895104895104896
batch_7,93,1,0.1188811188811189,3,0.5944055944055945,1,0.6923076923076924
batch_7,94,6,-0.3076923076923077,5,0.2797202797202798,1,0.5804195804195805
batch_7,95,10,-0.23076923076923078,1,0.5524475524475525,2,0.44755244755244755
batch_7,96,8,0.2027972027972028,5,0.6573426573426573,2,0.6573426573426573
batch_7,97,12,-0.16783216783216784,4,0.5314685314685316,1,0.5944055944055945
batch_7,98,6,-0.1958041958041958,2,0.5454545454545455,3,0.5454545454545455
batch_7,99,8,-0.27272727272727276,2,0.7692307692307694,2,0.5314685314685316
batch_7,9,6,0.49650349650349657,1,0.7342657342657343,8,0.2027972027972028
batch_8,0,10,-0.17482517482517487,1,0.9090909090909092,2,0.7552447552447553
batch_8,100,7,0.3916083916083916,3,0.8321678321678322,2,0.4895104895104896
batch_8,101,11,0.2937062937062937,2,0.7202797202797203,1,0.5034965034965035
batch_8,102,3,0.5594405594405596,1,0.8881118881118882,1,0.7202797202797203
batch_8,103,3,0.9020979020979022,3,0.39860139860139865,2,0.09090909090909093
batch_8,104,4,0.6013986013986015,1,0.9230769230769231,2,0.7622377622377624
batch_8,105,5,0.3076923076923077,2,0.8391608391608393,3,0.9510489510489512
batch_8,106,2,0.7342657342657343,1,0.6363636363636365,2,0.4895104895104896
batch_8,107,1,-0.20979020979020982,1,0.8041958041958043,5,0.7552447552447553
batch_8,108,1,0.2657342657342658,2,0.5384615384615385,6,0.35664335664335667
batch_8,109,3,0.2027972027972028,1,0.31468531468531474,1,0.9230769230769231
batch_8,10,5,0.3216783216783217,1,0.7902097902097903,1,0.7972027972027973
batch_8,110,4,0.027972027972027972,3,0.8601398601398602,2,0.5454545454545455
batch_8,111,4,-0.2447552447552448,6,0.7062937062937064,1,0.8671328671328673
batch_8,112,1,0.1958041958041958,3,0.8251748251748254,2,0.2797202797202798
batch_8,113,9,0.4125874125874127,1,0.9090909090909092,5,0.034965034965034975
